1559840684,7,0,330,509,320,504,309,524,337,501
1559845955,6.64,0,331,510,321,504,310,525,337,502
1559851069,6.48,0,332,511,322,505,311,527,338,504
1559856159,6.52,0,332,510,322,505,311,526,338,503
1559861244,6.44,0,332,510,321,504,311,525,338,502
1559866341,6.28,0,332,511,322,505,312,526,338,503
1559879589,6.44,0,332,509,321,504,311,525,337,502
1559884680,6.52,0,332,510,321,504,311,525,337,502
1559889766,6.64,0,333,511,322,505,312,527,338,504
1559894858,6.84,0.04,332,510,321,504,311,525,337,502
1559899953,7.08,0.08,334,513,324,507,314,528,340,505
1559905049,7.04,0.12,335,513,324,507,314,529,340,505
1560157816,8.55,0.78,337,514,325,507,316,530,341,506
1560162937,8.68,0.82,337,514,326,508,317,531,341,507
1560168062,8.76,0.91,337,514,325,507,316,530,341,506
1560173179,8.18,0.95,338,515,326,508,317,531,342,507
1560178293,8.35,0.99,338,515,326,509,318,532,342,508
1560183412,8.31,1.08,339,516,327,509,318,533,342,509
1560188527,8.43,1.12,338,515,326,508,318,532,342,508
1560193644,8.26,1.12,338,515,326,508,317,531,341,507
1560198759,8.22,1.12,339,517,327,510,319,534,343,509
1560203876,8.14,1.12,338,515,326,508,318,532,342,507
1560209000,7.81,1.12,339,516,326,509,318,533,342,508
1560222197,8.06,1.12,339,516,326,509,318,533,343,508
1560227319,7.89,1.12,339,517,327,510,319,533,343,509
1560232437,8.39,1.12,339,517,327,510,319,534,343,509
1560237559,8.51,1.12,338,515,326,508,318,532,342,507
1560242682,8.55,1.16,339,516,326,509,318,533,342,508
1560249896,8.68,1.25,339,516,327,509,319,533,342,509
1560255014,8.64,1.34,339,517,327,509,319,534,343,509
1560260136,8.47,1.38,338,515,326,508,318,532,342,507
1560265259,8.68,1.47,338,514,325,507,317,531,341,506
1560270377,8.68,1.52,340,519,328,511,320,536,344,511
1560275501,8.6,1.56,339,516,326,509,319,533,342,509
1560280622,8.6,1.56,339,516,326,509,319,533,342,508
1560285740,8.6,1.56,339,517,327,510,319,534,343,510
1560290859,8.51,1.56,339,517,327,510,319,534,343,509
1560295985,8.18,1.56,338,516,326,509,318,533,342,508
1560308750,8.18,1.56,339,517,327,510,319,534,343,510
1560313872,7.73,1.56,339,517,326,509,319,534,342,509
1560318995,7.98,1.56,340,518,327,511,320,535,344,511
1560324116,8.1,1.56,339,517,327,510,319,534,343,509
1560329237,8.26,1.6,339,517,327,510,319,534,343,509
1560334361,8.43,1.69,339,517,327,509,319,534,342,509
1560339484,8.43,1.73,340,518,327,510,320,535,343,510
1560344605,8.51,1.82,340,517,327,510,320,535,343,510
1560349730,8.06,1.86,340,518,327,510,319,535,343,510
1560354855,8.06,1.9,339,517,326,509,319,534,342,509
1560359979,8.06,1.99,340,518,327,510,319,535,343,510
1560365103,8.06,1.99,341,519,328,512,321,537,344,512
1560370224,8.02,1.99,340,518,327,511,320,536,344,511
1560375347,7.98,1.99,339,517,326,509,319,534,342,509
1560380471,7.98,1.99,340,517,327,510,319,535,343,509
1560381330,7.41,1.99,340,518,327,510,320,535,343,510
1560394102,7.89,1.99,340,519,328,511,320,536,344,511
1560399225,7.93,1.99,340,518,327,510,320,535,343,510
1560404345,8.14,1.99,340,518,327,511,320,536,343,510
1560409468,7.93,1.99,341,518,327,511,320,536,344,511
1560414590,7.69,2.03,340,518,327,510,320,535,343,510
1560419716,7.73,2.07,340,519,328,511,320,536,344,511
1560424843,7.77,2.16,341,519,328,512,321,537,344,512
1560429969,7.85,2.2,341,519,328,512,321,537,344,512
1560435096,7.93,2.28,340,518,327,511,320,536,344,511
1560440218,8.02,2.33,341,519,328,512,321,537,344,512
1560445378,7.98,2.41,341,519,328,512,321,537,344,512
1560450548,8.02,2.41,340,519,327,511,320,536,344,511
1560455713,7.93,2.41,340,519,327,511,320,536,344,511
1560460882,7.81,2.41,340,518,327,510,320,536,343,510
1560466045,7.77,2.41,339,517,326,510,320,535,343,509
1560466914,7.24,2.41,340,518,327,511,320,536,343,510
1560479818,7.53,2.41,341,519,328,512,321,537,344,511
1560484984,7.45,2.41,340,518,327,511,321,536,344,511
1560490146,7.24,2.41,340,518,327,511,320,536,343,510
1560495309,7.24,2.41,339,517,327,510,319,535,343,509
1560500470,7.53,2.45,340,518,327,511,320,536,343,511
1560505637,7.69,2.48,341,519,328,512,321,537,344,512
1560629835,8.14,2.77,340,519,327,511,320,537,344,511
1560635723,8.02,2.77,340,519,327,511,321,536,344,511
1560641602,7.85,2.77,340,518,327,510,320,535,343,510
1560656833,7.89,2.77,340,518,327,511,320,536,343,510
1560662742,7.85,2.77,341,520,328,512,321,538,345,512
1560668655,8.02,2.77,340,519,327,511,321,537,344,511
1560674579,8.14,2.77,341,520,328,512,321,538,344,512
1560680484,8.31,2.77,341,519,328,512,321,537,344,512
1560686398,8.51,2.77,341,520,328,512,321,538,345,513
1560692316,8.64,2.77,341,519,328,512,321,538,344,512
1560698231,8.8,2.77,341,519,328,512,321,537,344,512
1560704143,8.72,2.77,341,520,328,513,322,538,345,513
1560710051,8.55,2.77,341,520,328,513,322,538,345,513
1560715998,8.35,2.77,341,520,328,512,321,538,345,512
1560721913,8.26,2.77,341,519,328,512,321,537,344,511
1560727826,8.02,2.77,341,519,328,512,321,537,344,512
1560733935,8.02,2.77,341,520,328,512,321,538,344,512
1560739853,7.98,2.77,341,520,328,512,321,538,344,512
